entityName,year,value
Pfarrersfrau,1800,32.0
Trompeter,1800,16.0
Seiltänzer,1800,4.0
Papiermacherin,1800,15.0
Bergbeamter,1800,21.0
Justizbeamter,1800,59.0
Patriot,1800,28.0
Militärarzt,1800,90.0
Juwelier,1800,23.0
Gärtner,1800,123.0
Okkultist,1800,9.0
Maschinenbaumechaniker,1800,50.0
Ethiker,1800,1.0
Instrumentalmusiker,1800,3.0
Ministerialbeamter,1800,60.0
Erzähler,1800,39.0
Epigraphik,1800,1.0
Finanzmakler,1800,2.0
Hispanist,1800,4.0
Katechet,1800,10.0
Großherzog,1800,5.0
Direktor,1800,166.0
Sklavin,1800,3.0
Hafner,1800,4.0
Matrose,1800,4.0
Pianist,1800,517.0
Retter,1800,1.0
Generalsekretär,1800,10.0
Literarhistoriker,1800,329.0
Generalstaatsanwalt,1800,5.0
Tiermaler,1800,42.0
Klöpplerin,1800,1.0
Wirt,1800,9.0
Meteorologe,1800,132.0
Feinmechaniker,1800,13.0
Respondent,1800,19.0
Hausmeister,1800,5.0
Bühnenbildner,1800,36.0
Patristiker,1800,4.0
Spion,1800,8.0
Essayist,1800,19.0
Hebamme,1800,7.0
Hindu,1800,1.0
Kurtisane,1800,1.0
Viehhändler,1800,4.0
Kunstsammlerin,1800,57.0
Markscheider,1800,16.0
Porzellanmaler,1800,35.0
Puppenspieler,1800,4.0
Gemeinderat,1800,18.0
Kommunist,1800,5.0
Byzantinist,1800,14.0
Elfenbeinschnitzer,1800,5.0
Buchkünstler,1800,4.0
Geodät,1800,80.0
Küchenmeister,1800,5.0
Sklave,1800,13.0
Tenor,1800,167.0
Hofmeisterin,1800,3.0
Begum,1800,1.0
Stadtpfeifer,1800,1.0
Müller,1800,44.0
Weibliche Gelehrte,1800,3.0
Gründer,1800,5.0
Schiffer,1800,5.0
Amtsrichter,1800,31.0
Handwerkerin,1800,1.0
Akrobat,1800,2.0
Außenminister,1800,28.0
Edelsteingraveur,1800,4.0
Kurator,1800,29.0
Geschäftsfrau,1800,3.0
Pietist,1800,3.0
Bibliotheksdirektor,1800,27.0
Leutnant,1800,110.0
Geschäftsmann,1800,79.0
Augenarzt,1800,132.0
Moralist,1800,1.0
Klavier- und Cembalobauer,1800,55.0
Mathematiklehrer,1800,55.0
Seiler,1800,3.0
Jäger,1800,36.0
Siedler,1800,12.0
Techniker,1800,181.0
Religiöse Persönlichkeit,1800,5.0
Artist,1800,18.0
Medizinstudent,1800,5.0
Kornettist,1800,1.0
Färber,1800,26.0
Hochzeitsbitter,1800,1.0
Leinweber,1800,3.0
Jurastudent,1800,5.0
Ordensleute,1800,1.0
Attentäter,1800,5.0
Blechblasinstrumentenbauer,1800,3.0
Schüler,1800,3.0
Generalgouverneur,1800,10.0
Zollbeamter,1800,25.0
Blasinstrumentenbauer,1800,10.0
Mennonit,1800,4.0
Librettist,1800,234.0
Dramaturg,1800,75.0
Major,1800,226.0
Arabist,1800,29.0
Titularbischof,1800,3.0
Buchhändlerin,1800,2.0
Militärbeamter,1800,13.0
Erzpriester,1800,6.0
Privatlehrer,1800,49.0
Drechsler,1800,21.0
Tuchscherer,1800,1.0
Kirchenpfleger,1800,1.0
Weißgerber,1800,5.0
Schiffbauer,1800,10.0
Prorektor,1800,16.0
Handwerksmeister,1800,33.0
Erzieherin,1800,55.0
Dekorateur,1800,10.0
Geselle,1800,3.0
Parlamentspräsident,1800,1.0
Schausteller,1800,13.0
Sattler,1800,16.0
Fuhrmann,1800,5.0
Sopranistin,1800,225.0
Fagottist,1800,17.0
Volkswirt,1800,129.0
Sprachlehrer,1800,45.0
Versteigerer,1800,10.0
Marinemaler,1800,36.0
Missionarin,1800,21.0
Plantagenbesitzer,1800,11.0
Bortenmacher,1800,2.0
Philosophiestudent,1800,10.0
Kritiker,1800,57.0
Winzer,1800,49.0
Oberlehrer,1800,1534.0
Generalmajor,1800,315.0
Oberin,1800,19.0
Glasmalerei,1800,1.0
Laientheologe,1800,1.0
Böttcher,1800,17.0
Bürstenmacher,1800,2.0
Freiwilliger,1800,2.0
Regularkleriker,1800,1.0
Bote,1800,1.0
Heiler,1800,7.0
Kolonialbeamter,1800,74.0
Anglist,1800,67.0
Saitenmacher,1800,2.0
Korrespondent,1800,14.0
Hufschmied,1800,5.0
Countertenor,1800,2.0
Harfenistin,1800,11.0
Zeichnerin,1800,41.0
Druckgrafiker,1800,13.0
Chorsänger,1800,9.0
Magd,1800,2.0
Lord,1800,13.0
Emailmaler,1800,6.0
Oberleutnant,1800,24.0
Geologin,1800,1.0
Hauseigentümer,1800,5.0
Weibliche Reisende,1800,5.0
Betrüger,1800,2.0
Bergbautechnologe,1800,1.0
Vizepräsident,1800,11.0
Geheimagent,1800,1.0
Ordentlicher Professor,1800,6.0
Hautarzt,1800,32.0
Kindermädchen,1800,2.0
Pazifist,1800,7.0
Prostituierte,1800,1.0
Landschaftsarchitekt,1800,19.0
Musikant,1800,3.0
Grundeigentümer,1800,2.0
Biowissenschaftler,1800,3.0
Handlungsreisender,1800,2.0
Landschaftsgärtner,1800,12.0
Gartenarchitekt,1800,27.0
Philosophie,1800,22.0
Historienmalerei,1800,4.0
Astronomin,1800,9.0
Testamentsvollstrecker,1800,1.0
Artillerist,1800,7.0
Weibliche Kriminelle,1800,3.0
Augenoptiker,1800,10.0
Guru,1800,1.0
Binnenschiffer,1800,1.0
Baptist,1800,7.0
Gehilfe,1800,2.0
Vizeadmiral,1800,4.0
Türmer,1800,4.0
Musikdirektor,1800,113.0
Museumsdirektor,1800,83.0
Dramatikerin,1800,11.0
Sozialarbeiter,1800,4.0
Katholik,1800,9.0
Konfuzianismus,1800,2.0
Ballettmeister,1800,25.0
Ebenist,1800,6.0
Önologe,1800,9.0
Theatermaler,1800,14.0
Möbeltischler,1800,7.0
Handelsvertreter,1800,5.0
Bevollmächtigter,1800,2.0
Leibwächter,1800,1.0
Aquarellmaler,1800,71.0
Lebküchler,1800,3.0
Nagelschmied,1800,3.0
Staatsrechtslehrer,1800,16.0
Bojar,1800,1.0
Mutter,1800,2.0
Tochter,1800,1.0
Verwaltungsjurist,1800,64.0
Kaufmännischer Angestellter,1800,4.0
Posamentenmacher,1800,6.0
Regierungspräsident,1800,83.0
Intendant,1800,3.0
Sinologe,1800,39.0
Staatsminister,1800,38.0
Ortsvorsteher,1800,22.0
Harfenist,1800,18.0
Sopranist,1800,1.0
Gouvernante,1800,10.0
Badearzt,1800,45.0
Gitarrist,1800,38.0
Germanist,1800,230.0
Legationsrat,1800,33.0
Bassist,1800,52.0
Näherin,1800,8.0
Impresario,1800,9.0
Regierungsmitglied,1800,1.0
Feldmarschall-Leutnant,1800,6.0
Halle,1800,5.0
Eichmeister,1800,1.0
Bänkelsänger,1800,1.0
Theaterintendant,1800,74.0
Privatdozent,1800,57.0
Vizegouverneur,1800,4.0
Pathologe,1800,91.0
Regierungsdirektor,1800,15.0
Kunsthändlerin,1800,2.0
Philosophin,1800,8.0
Dienstbotin,1800,1.0
Heilpraktiker,1800,7.0
Ziseleur,1800,8.0
Kassierer,1800,4.0
Kutscher,1800,4.0
Humorist,1800,12.0
Kartenmacher,1800,3.0
Operateur,1800,1.0
Gymnasiast,1800,1.0
Forstwirt,1800,32.0
Violinlehrer,1800,15.0
Prosaistin,1800,11.0
Aktivist,1800,42.0
Oboist,1800,36.0
Wilderer,1800,6.0
Krippenschnitzer,1800,1.0
Fischhändler,1800,1.0
Vorstand,1800,7.0
Sopran,1800,6.0
Hardesvogt,1800,1.0
Kommunalbeamter,1800,7.0
Fälscher,1800,7.0
Medailleurin,1800,1.0
Virtuose,1800,1.0
Klempner,1800,16.0
Regierung,1800,2.0
Demograph,1800,4.0
Hutmacher,1800,9.0
Kavallerie,1800,1.0
Epigraphiker,1800,14.0
Politik,1800,1.0
Sachbuchautor,1800,31.0
Zoologin,1800,1.0
Häusler,1800,1.0
Partisan,1800,1.0
Aufseher,1800,1.0
Infanterie,1800,1.0
Zeitungsverleger,1800,55.0
Schneiderin,1800,8.0
Schütze,1800,1.0
Nachtwächter,1800,3.0
Heilerin,1800,1.0
Lotse,1800,4.0
Pomologe,1800,28.0
Schriftführer,1800,1.0
Theaterdirektor,1800,273.0
Glasbläser,1800,6.0
Staatswissenschaftler,1800,37.0
Editor,1800,2.0
Stabsoffizier,1800,1.0
Violoncellist,1800,145.0
Feministin,1800,123.0
Briefträger,1800,2.0
Librettistin,1800,9.0
Polygraf,1800,1.0
Schaffner,1800,2.0
Posthalter,1800,20.0
Händlerin,1800,1.0
Generaldirektor,1800,19.0
Dieb,1800,1.0
Historikerin,1800,15.0
Stadtplaner,1800,9.0
Mörderin,1800,4.0
Hochstapler,1800,3.0
Einwanderer,1800,1.0
Krankenschwester,1800,22.0
Portier,1800,1.0
Antiquitätenhändler,1800,12.0
Laienprediger,1800,1.0
Beamtin,1800,1.0
Referent,1800,2.0
Predigerin,1800,2.0
Kontrabassist,1800,30.0
Werkzeugschmied,1800,1.0
Justiziar,1800,6.0
Stricker,1800,1.0
Soldatin,1800,4.0
Feldwebel,1800,4.0
Auswanderer,1800,58.0
Dramaturgin,1800,1.0
Zarin,1800,1.0
Kopistin,1800,1.0
Quäkerin,1800,1.0
Ornithologe,1800,111.0
Tagelöhner,1800,10.0
Forstwissenschaftler,1800,61.0
Medium,1800,4.0
Spediteur,1800,18.0
Vollzugsbediensteter,1800,1.0
Gardist,1800,1.0
Lehrling,1800,1.0
Ziegler,1800,1.0
Walfänger,1800,4.0
Kunstschmied,1800,2.0
Opernsängerin,1800,86.0
Steuermann,1800,7.0
Imker,1800,34.0
Hymnologe,1800,9.0
Konzertmeister,1800,34.0
Freimaurer,1800,208.0
Adjutant,1800,26.0
Erbprinz,1800,3.0
Heimatkundler,1800,316.0
Choreograf,1800,26.0
Kommerzienrat,1800,230.0
Mörder,1800,15.0
Paläontologe,1800,171.0
Grafikerin,1800,5.0
Kaufmännischer Beruf,1800,3.0
Slawist,1800,70.0
Kammermusiker,1800,15.0
Schäfer,1800,4.0
Pferdehändler,1800,3.0
Feinoptiker,1800,10.0
Konditor,1800,34.0
Physik,1800,15.0
Verbrechensopfer,1800,1.0
Prähistoriker,1800,32.0
Tagebuch,1800,1.0
Pferdewirt,1800,2.0
Bauinspektor,1800,13.0
Radiererin,1800,1.0
Kunsthistorikerin,1800,5.0
Paukist,1800,3.0
Ikonenmaler,1800,5.0
Paläograf,1800,28.0
Reiter,1800,2.0
Mathematikerin,1800,4.0
Theaterproduzent,1800,1.0
Drogist,1800,4.0
Handschuhmacher,1800,2.0
Schulrat,1800,121.0
Emailleur,1800,2.0
Marionettenspieler,1800,3.0
Kunsterzieher,1800,123.0
Modelleur,1800,4.0
Saiteninstrumentenbauer,1800,2.0
Textilhandel,1800,2.0
Museumsleiter,1800,13.0
Illustratorin,1800,12.0
Gartenbau,1800,2.0
Kunst,1800,169.0
Standesherr,1800,13.0
Theatermeister,1800,2.0
Lithograf,1800,863.0
Sammlerin,1800,8.0
Poeta creator,1800,1.0
Innenminister,1800,17.0
Heilkundiger,1800,3.0
Infanterist,1800,2.0
Bratschist,1800,28.0
Seifensieder,1800,4.0
Indologe,1800,100.0
Englischlehrer,1800,15.0
Entbindungspfleger,1800,3.0
Mezzosopranistin,1800,38.0
Behördenpersonal,1800,1.0
Philanthropin,1800,2.0
Nachlassverwalter,1800,2.0
Jugendseelsorger,1800,2.0
Hoflieferant,1800,8.0
Theaterdirektorin,1800,16.0
Dachdecker,1800,4.0
Wanderprediger,1800,5.0
Flößer,1800,2.0
Oberbergrat,1800,19.0
Ackerbürger,1800,1.0
Herausgeberin,1800,11.0
Goldgräber,1800,6.0
Landstreicher,1800,2.0
Oberkirchenrat,1800,5.0
Kirchengeschichte,1800,1.0
Chorleiterin,1800,2.0
Französischlehrer,1800,16.0
Stadtpräsident,1800,3.0
Christin,1800,2.0
Schornsteinfeger,1800,6.0
Bibliotheksleiter,1800,2.0
Alumne,1800,1.0
Karikaturist,1800,100.0
Freidenker,1800,4.0
Viola da Gamba,1800,1.0
Innenarchitekt,1800,9.0
Ausbilder,1800,2.0
Generalkonsul,1800,52.0
Primadonna,1800,1.0
Konvertitin,1800,3.0
Bankangestellter,1800,40.0
Puppenmacher,1800,2.0
Dragoner,1800,1.0
Eisen- und Stahlindustrie,1800,2.0
Zauberkünstler,1800,10.0
Oblatin,1800,1.0
Unteroffizier,1800,4.0
Evangelische Theologie,1800,6.0
Chemie,1800,13.0
Bergsteiger,1800,100.0
Gesangslehrer,1800,86.0
Dienstmädchen,1800,8.0
Polizeipräsident,1800,23.0
Geldfälscher,1800,1.0
Destillateur,1800,1.0
Tanzlehrerin,1800,1.0
Abe,1800,2.0
Hauswirtschafterin,1800,1.0
Laborant,1800,1.0
Anarchist,1800,16.0
Landarzt,1800,4.0
Intellektueller,1800,10.0
Theaterwissenschaftler,1800,8.0
Balneologie,1800,2.0
Christliche Archäologie,1800,1.0
Judaist,1800,5.0
Praktischer Arzt,1800,24.0
Makler,1800,13.0
Benefiziar,1800,6.0
Bauunternehmer,1800,68.0
Reitlehrer,1800,3.0
Militärwissenschaftler,1800,5.0
Dreher,1800,5.0
Theaterkritiker,1800,29.0
Siegelkundler,1800,4.0
Marinearzt,1800,2.0
Gardeoffizier,1800,2.0
Vicomté,1800,2.0
Rotgerber,1800,1.0
Archivdirektor,1800,15.0
Armbrustmacher,1800,1.0
Oberpräsident,1800,11.0
Börsenhändler,1800,2.0
Klavierlehrer,1800,64.0
Orthodoxer Theologe,1800,2.0
Philanthrop,1800,6.0
Landadel,1800,1.0
Hornist,1800,56.0
Klarinettist,1800,44.0
Regisseur,1800,225.0
Husar,1800,1.0
Mundartschriftsteller,1800,125.0
Luftfahrer,1800,10.0
Raumausstatter,1800,4.0
Pianistin,1800,171.0
Botanikerin,1800,12.0
Friedensrichter,1800,21.0
Gehörlosenlehrer,1800,21.0
Psychiater,1800,117.0
Komiker,1800,37.0
Weinhandel,1800,1.0
Theaterdichter,1800,3.0
Tierzüchter,1800,18.0
Religionslehrer,1800,102.0
Vermesser,1800,4.0
Brüdergemeine,1800,1.0
Amtsdiener,1800,2.0
Vulkanologe,1800,2.0
Schach,1800,1.0
Wissenschaftshistoriker,1800,4.0
Briefpartnerin,1800,1.0
Physikerin,1800,1.0
Konduktor,1800,1.0
Musikkritiker,1800,75.0
Rendant,1800,4.0
Hydrologe,1800,5.0
Orchestermusiker,1800,4.0
Brunnenbauer,1800,1.0
Baurat,1800,93.0
Wunderkind,1800,1.0
Musiklehrerin,1800,38.0
Brigadegeneral,1800,16.0
Fachhochschullehrer,1800,2.0
Bürgerin,1800,2.0
Epidemiologe,1800,2.0
Papierindustrie,1800,94.0
Operndirektor,1800,4.0
Flötenbauer,1800,3.0
Ritterorden,1800,1.0
Chasan,1800,3.0
Präparator,1800,12.0
Theaterregisseur,1800,21.0
Kriminalbeamter,1800,3.0
Nawab,1800,2.0
Naturwissenschaften,1800,24.0
Mineraliensammler,1800,3.0
Kostümbildner,1800,3.0
Kulturwissenschaftler,1800,4.0
Spionin,1800,3.0
Jugendbuchautor,1800,26.0
Lepidopterologe,1800,16.0
Landwirtschaft,1800,3.0
Freimaurerin,1800,1.0
Bryologe,1800,7.0
Plantagenbesitzerin,1800,1.0
Verwaltungsrat,1800,6.0
Ichthyologe,1800,5.0
Oberbaurat,1800,29.0
Führungskraft,1800,16.0
Bekleidungsingenieur,1800,1.0
Feuerwehrmann,1800,12.0
Japanologe,1800,7.0
Direktorin,1800,1.0
Pastoraltheologe,1800,1.0
Kanonier,1800,1.0
Produzent,1800,2.0
Edo-Zeit,1800,1.0
Schiffseigner,1800,2.0
Brenner,1800,2.0
Metallurgie,1800,3.0
Evangelistin,1800,1.0
Maschinist,1800,3.0
Gemeinderatsmitglied,1800,11.0
Schattenrisskünstler,1800,4.0
Aufsichtsrat,1800,2.0
Glaziologe,1800,3.0
Agrarökonom,1800,2.0
Rechtslehrer,1800,1.0
Klavier,1800,2.0
Straßenbauer,1800,5.0
Ausgräber,1800,2.0
Metallarbeiter,1800,3.0
Freimaurerei,1800,1.0
Former,1800,2.0
Betriebsleiter,1800,15.0
Mineralogie,1800,2.0
Repräsentant,1800,1.0
Mundartschriftstellerin,1800,6.0
Volkssänger,1800,30.0
Maharadscha,1800,1.0
Republikaner,1800,1.0
Gerichtsvollzieher,1800,5.0
Kapitelsvikar,1800,1.0
Köchin,1800,12.0
Romanistin,1800,2.0
Chansonnier,1800,2.0
Sozialreformerin,1800,17.0
Geografie,1800,3.0
Seidenhandel,1800,2.0
Juristisches Studium,1800,3.0
Staatspräsident,1800,33.0
Geigerin,1800,21.0
Rechtsreferendar,1800,1.0
Designer,1800,21.0
Reiten,1800,1.0
Revierförster,1800,3.0
Altistin,1800,25.0
Tierschützer,1800,4.0
Referendar,1800,2.0
Autodidakt,1800,2.0
Militärgouverneur,1800,2.0
Stenograf,1800,97.0
Romanschriftstellerin,1800,7.0
Bildungspolitiker,1800,5.0
Religionspädagoge,1800,2.0
Ägyptologe,1800,58.0
Bettler,1800,1.0
Groß- und Außenhandelskaufmann,1800,2.0
Cafetier,1800,6.0
Schiffsarzt,1800,8.0
Internist,1800,41.0
Aufklärung,1800,1.0
Amateurastronom,1800,1.0
Konteradmiral,1800,1.0
Mandolinenspieler,1800,4.0
Marinesoldat,1800,2.0
Kameralistik,1800,1.0
Aktivistin,1800,10.0
Bautechniker,1800,23.0
Bürgerrechtler,1800,3.0
Volkskunde,1800,1.0
Heimatkunde,1800,1.0
Geschichtslehrer,1800,25.0
Freigelassener,1800,2.0
Wachszieher,1800,4.0
Bankdirektor,1800,69.0
Staatswissenschaft,1800,1.0
Altorientalist,1800,2.0
Geowissenschaftler,1800,12.0
Pionier,1800,8.0
Diamantschleifer,1800,1.0
Modelltischler,1800,1.0
Mykologe,1800,15.0
Meereskundler,1800,7.0
Modistin,1800,9.0
Abschlussprüfer,1800,5.0
Lektor,1800,5.0
Souffleur,1800,7.0
Homöopath,1800,88.0
Ministerialrat,1800,65.0
Beigeordneter,1800,20.0
Bariton,1800,63.0
Oberregierungsrat,1800,46.0
Staatsoberhaupt,1800,11.0
Sportlehrer,1800,45.0
Versicherungskaufmann,1800,13.0
Oberstudienrat,1800,16.0
Sozialist,1800,37.0
Kinderbuchautorin,1800,14.0
Gitarrenbauer,1800,2.0
Orthopäde,1800,15.0
Kinderbuchautor,1800,10.0
Stadtdirektor,1800,5.0
Architekturhistoriker,1800,3.0
Methodist,1800,7.0
Neurologe,1800,46.0
Reiseschriftstellerin,1800,6.0
Journalistin,1800,44.0
Publizistin,1800,23.0
Zeitungsredakteur,1800,21.0
Kinderarzt,1800,44.0
Kurienkardinal,1800,4.0
Gesangslehrerin,1800,25.0
Erzählerin,1800,11.0
Schulleiterin,1800,17.0
Bassbariton,1800,15.0
Trapper,1800,3.0
Althistoriker,1800,29.0
Weibliche Forschungsreisende,1800,4.0
Erwachsenenbildner,1800,2.0
Dialektologe,1800,11.0
Gerichtsdiener,1800,1.0
Galerist,1800,4.0
Partikulier,1800,9.0
Jugendbuchautorin,1800,10.0
Redakteurin,1800,9.0
Sozialpädagoge,1800,5.0
Lithografin,1800,8.0
Heimatschriftsteller,1800,34.0
Kokugaku,1800,3.0
Bergbauer,1800,3.0
Ehrenbürger,1800,9.0
Generaloberin,1800,10.0
Immobilienmakler,1800,7.0
Original,1800,11.0
Prokurist,1800,26.0
Ministerialdirektor,1800,23.0
Oberamtsrichter,1800,13.0
Kultusminister,1800,6.0
Architektur,1800,17.0
Sozialwissenschaftler,1800,10.0
Sachbuchautorin,1800,3.0
Schiffbau,1800,3.0
Tapezierer,1800,12.0
Alttestamentler,1800,22.0
Revolutionärin,1800,9.0
Generalstabsoffizier,1800,2.0
Forstarbeiter,1800,3.0
Großunternehmer,1800,4.0
Archäologin,1800,7.0
Aquarellmalerin,1800,13.0
Kriegsteilnehmer,1800,3.0
Neutestamentler,1800,15.0
Kunsterzieherin,1800,3.0
Korrepetitor,1800,4.0
Barrister,1800,3.0
Textilindustrie,1800,8.0
Hausgehilfin,1800,5.0
Maler und Lackierer,1800,6.0
Importeur,1800,4.0
Semitist,1800,10.0
Reformpolitiker,1800,2.0
Nazarener,1800,1.0
Rosenzüchter,1800,4.0
Untersuchungsrichter,1800,1.0
Schiffsingenieur,1800,3.0
Bundesrichter,1800,4.0
Börsenmakler,1800,10.0
Artistin,1800,1.0
Hüttenarbeiter,1800,3.0
Buchwissenschaftler,1800,1.0
Juristin,1800,4.0
Maschinenbauindustrie,1800,1.0
Pharmazie,1800,2.0
Afrikanist,1800,21.0
Chirurgie,1800,1.0
Volksschullehrer,1800,26.0
Sozialarbeiterin,1800,18.0
Folklorist,1800,19.0
Biologin,1800,1.0
Florist,1800,1.0
Skandinavist,1800,8.0
Wasserbau,1800,1.0
Vermessungstechniker,1800,1.0
Turkologe,1800,4.0
Rentner,1800,8.0
Taschendieb,1800,1.0
Indogermanist,1800,9.0
Geologie,1800,7.0
Speditionskaufmann,1800,2.0
Weichtierkunde,1800,1.0
Revolution,1800,2.0
Kryptogamen,1800,1.0
Straßenverkäufer,1800,1.0
Bodenkunde,1800,2.0
Entdeckerin,1800,3.0
Privater,1800,4.0
Methodismus,1800,1.0
Bass,1800,3.0
Organistin,1800,5.0
Textilarbeiterin,1800,2.0
Berufsschullehrer,1800,7.0
Physiotherapeut,1800,2.0
Sagenforscher,1800,10.0
Fidler,1800,1.0
Verbannter,1800,3.0
Therapeut,1800,1.0
Musikbibliothekar,1800,4.0
Melber,1800,1.0
Hauptschullehrer,1800,1.0
Rechenpfennigschlager,1800,1.0
Bergsteigerin,1800,2.0
Textilunternehmer,1800,1.0
Griechisch,1800,1.0
Opernregisseur,1800,7.0
Bürgerwehr,1800,1.0
Iranist,1800,12.0
Schiffsoffizier,1800,7.0
Volkslied,1800,1.0
Maya,1800,1.0
Vasall,1800,1.0
Geschäftsträger,1800,2.0
Landwirtin,1800,4.0
Geografielehrer,1800,15.0
Erfinderin,1800,2.0
Dampflokomotive,1800,2.0
Kunstkritikerin,1800,1.0
Politischer Flüchtling,1800,1.0
Logik,1800,1.0
Abtpräses,1800,2.0
Pest,1800,1.0
Oberstudiendirektor,1800,3.0
Zeitzeugin,1800,1.0
Pionierin,1800,4.0
Gewerke,1800,1.0
Leitender Angestellter,1800,2.0
Bauführer,1800,10.0
Sekretärin,1800,1.0
Brigant,1800,3.0
Liquidator,1800,1.0
Friseurin,1800,1.0
Pflanzenzüchter,1800,8.0
Versicherungsfachmann,1800,6.0
Theateragent,1800,32.0
Beg,1800,2.0
Werkzeugmacher,1800,1.0
Fotografin,1800,23.0
Agrarpolitiker,1800,7.0
Kommissionär,1800,5.0
Rechtsgeschichte,1800,1.0
Staatsrecht,1800,1.0
Sozialpädagogin,1800,3.0
Lokomotivbau,1800,5.0
Landgerichtsdirektor,1800,27.0
Arbeiterführer,1800,7.0
Sportpädagoge,1800,6.0
Experte,1800,6.0
Kadett,1800,1.0
Urologe,1800,9.0
Linguistin,1800,2.0
Lebemann,1800,1.0
Klavierlehrerin,1800,27.0
Wasserbauer,1800,7.0
Naturschützer,1800,4.0
Tibetologe,1800,3.0
Hauswirtschaftslehrerin,1800,3.0
Universitätsmusikdirektor,1800,1.0
Sektionsleiter,1800,1.0
Forstwirtschaft,1800,1.0
Vergleichende Anatomie,1800,1.0
Museologe,1800,5.0
Physiklehrer,1800,20.0
Verwaltungswissenschaftler,1800,5.0
Schiffszimmerer,1800,1.0
Marine,1800,2.0
Eisenbahnpionier,1800,3.0
Kindergärtnerin,1800,1.0
Schiffsmakler,1800,7.0
Modeschöpfer,1800,3.0
Mediävist,1800,19.0
Tiermedizin,1800,1.0
Ehrendoktor,1800,1.0
Reichskommissar,1800,1.0
Mormone,1800,8.0
Stahlarbeiter,1800,4.0
Polsterer,1800,3.0
Landschullehrer,1800,6.0
Versicherungsmakler,1800,1.0
Geophysiker,1800,14.0
Latein,1800,1.0
Ballettmeisterin,1800,1.0
Biologielehrer,1800,1.0
Militärgeschichtsschreibung,1800,1.0
Landarbeiter,1800,7.0
Rechnungsführer,1800,1.0
Chartismus,1800,2.0
Polonist,1800,1.0
Abolitionismus,1800,10.0
Konzertdirektion,1800,1.0
Bergführer,1800,20.0
Gymnastiklehrer,1800,1.0
Gesaku,1800,1.0
Menschenrechtler,1800,1.0
Studienrat,1800,10.0
Fremdenlegionär,1800,2.0
Soubrette,1800,9.0
Heimleiter,1800,1.0
Kritikerin,1800,1.0
Mikroskopie,1800,1.0
Paläontologin,1800,1.0
Magnetiseur,1800,3.0
Mezzosopran,1800,1.0
Volkskundlerin,1800,4.0
Realschullehrer,1800,61.0
Zitherspieler,1800,28.0
Chefredakteur,1800,28.0
Sozialdemokrat,1800,27.0
Esperantist,1800,26.0
Gewerkschaftsmitglied,1800,22.0
Bakteriologe,1800,22.0
Eisenbahner,1800,22.0
Sezessionskrieg,1800,21.0
Nobelpreisträger,1800,18.0
Histologe,1800,18.0
Hals-Nasen-Ohren-Arzt,1800,17.0
Deutschlehrer,1800,17.0
Weltkrieg,1800,17.0
Handelsrichter,1800,16.0
Denkmalpfleger,1800,15.0
Speläologe,1800,14.0
Kriegsberichterstatter,1800,13.0
Elektriker,1800,13.0
Zionist,1800,13.0
Standesbeamter,1800,13.0
Oberstabsarzt,1800,12.0
Volkssängerin,1800,12.0
Agrikulturchemiker,1800,12.0
Versicherungsvertreter,1800,12.0
Genremalerei,1800,11.0
Demokrat,1800,10.0
Amerikanist,1800,10.0
Elektroingenieur,1800,10.0
Violoncellistin,1800,9.0
Neuphilologe,1800,8.0
Evangelist,1800,8.0
Sozialistin,1800,7.0
Lebensmittelchemiker,1800,7.0
Chemielehrer,1800,7.0
Volksmusiker,1800,7.0
Philatelist,1800,7.0
Unterstaatssekretär,1800,7.0
Sonderpädagoge,1800,6.0
Herpetologe,1800,6.0
Musikjournalist,1800,6.0
Risorgimento,1800,6.0
Militärattaché,1800,6.0
Pflanzen,1800,6.0
Oberstaatsanwalt,1800,6.0
Garibaldini,1800,6.0
Astronomie,1800,6.0
Dirigentin,1800,6.0
Musikschriftstellerin,1800,5.0
Parapsychologe,1800,5.0
Cartoonist,1800,5.0
Keltologe,1800,5.0
Bibliothekarin,1800,5.0
Hotelière,1800,5.0
Vorstandsmitglied,1800,5.0
Generalmusikdirektor,1800,5.0
Maschinenbau,1800,5.0
Genossenschaftsmitglied,1800,5.0
Telegrafist,1800,5.0
Verkäuferin,1800,5.0
Koleopterologe,1800,4.0
Versicherungsmathematiker,1800,4.0
Pflanzenphysiologe,1800,4.0
Germanistik,1800,4.0
Investor,1800,4.0
Repetitor,1800,4.0
Verwaltungsratsmitglied,1800,4.0
Sortimentsbuchhändler,1800,4.0
Gitarristin,1800,4.0
Rezensent,1800,4.0
Fabrikinspektor,1800,4.0
Schülerin,1800,4.0
Theosophin,1800,4.0
Attaché,1800,4.0
Evangelischer Religionspädagoge,1800,4.0
Ethnologin,1800,4.0
Dompteur,1800,3.0
Indianer,1800,3.0
Arbeiterin,1800,3.0
Steinbildhauer,1800,3.0
Mikrobiologe,1800,3.0
Zahntechniker,1800,3.0
Anarchistin,1800,3.0
Grundschullehrer,1800,3.0
Politischer Gefangener,1800,3.0
Imkerei,1800,3.0
Chorsängerin,1800,3.0
First Lady,1800,3.0
Pädagogik,1800,3.0
Quartiersmann,1800,3.0
Neuropathologe,1800,3.0
Kabuki,1800,3.0
Astrophysiker,1800,3.0
Künstler der internationalen Fotografie,1800,3.0
Chemieingenieur,1800,3.0
Handlungsgehilfe,1800,3.0
Mormonin,1800,3.0
Cherokee,1800,3.0
Polarforschung,1800,3.0
Volksschullehrerin,1800,3.0
Hochschullehrerin,1800,3.0
